,parentTconst,primaryTitle,seasonNumber,year,numSeasons,startYear,averageRating,numVotes,avgVotes,intYear,yearVotes,propVotes
34749,tt3069894,Shtisel,1.0,2013.0,3.0,2013.0,7.983333333333332,1306,1099.6666666666667,2013,4668422,0.02797519161721027
35003,tt3150586,Medcezir,1.0,2013.0,2.0,2013.0,6.802631578947368,2679,2480.0,2013,4668422,0.05738555768951479
35196,tt3212600,Mahabharat,1.0,2013.0,1.0,2013.0,6.98012048192771,2238,2238.0,2013,4668422,0.04793911090299891
35416,tt3296782,Ben de Özledim,1.0,2013.0,1.0,2013.0,8.73076923076923,1201,1201.0,2013,4668422,0.025726037620420777
35665,tt3402548,Comedy Nights with Kapil,1.0,2013.0,1.0,2013.0,6.9952879581151866,2840,2840.0,2013,4668422,0.060834260484592007
35678,tt3412000,IMDb: What to Watch,1.0,2013.0,2.0,2013.0,7.15,47,1506.0,2013,4668422,0.0010067641699914875
36511,tt3663490,The Librarians,1.0,2013.0,4.0,2013.0,8.209999999999999,8442,5339.75,2013,4668422,0.18083198134187525
37699,tt4202274,The Filthy Frank Show,3.0,2013.0,7.0,2011.0,8.55625,481,1519.142857142857,2013,4668422,0.010303267356721393
38014,tt4345650,Secrets of Britain,1.0,2013.0,1.0,2013.0,6.983333333333333,1693,1693.0,2013,4668422,0.036264930633948686
38718,tt4674646,Cyanide and Happiness Shorts,1.0,2013.0,1.0,2013.0,6.931213872832362,3971,3971.0,2013,4668422,0.08506086210715312
41539,tt5955168,Classic Albums,7.0,2013.0,10.0,1997.0,7.15,158,1077.5,2013,4668422,0.003384441252311809
45976,tt8461160,Baby Geniuses Television Series,1.0,2013.0,1.0,2013.0,9.900000000000002,1137,1137.0,2013,4668422,0.02435512470809194
6975,tt0108981,The Vicar of Dibley,5.0,2020.0,5.0,1994.0,8.75,779,1144.0,2020,3287077,0.023698866804763016
7462,tt0115147,The Daily Show,26.0,2020.0384615384614,27.0,1996.0,5.20943396226415,1788,3368.846153846154,2020,3287077,0.05439483163917365
9019,tt0157246,Will & Grace,11.0,2020.0,11.0,1998.0,7.583333333333335,4175,6616.363636363636,2020,3287077,0.12701254032077738
11416,tt0239195,Survivor,40.0,2020.475,41.0,2000.0,8.406666666666666,2605,2008.475,2020,3287077,0.07924974072709584
11735,tt0251497,Big Brother,22.0,2020.0454545454545,23.0,2000.0,7.137837837837838,1928,1021.9545454545455,2020,3287077,0.05865393478765481
14682,tt0380136,QI,18.0,2020.0,19.0,2003.0,6.927777777777778,558,1134.0,2020,3287077,0.016975568263232044
15503,tt0413573,Grey's Anatomy,17.0,2020.0588235294117,18.0,2005.0,7.41764705882353,11352,23271.41176470588,2020,3287077,0.34535242101112934
15919,tt0425118,I Know This Much Is True,1.0,2020.0,1.0,2020.0,8.383333333333333,5068,5068.0,2020,3287077,0.15417953397501793
16250,tt0437005,Hell's Kitchen,19.0,2020.157894736842,20.0,2005.0,7.74375,811,1140.2,2020,3287077,0.024672376095844422
16735,tt0452046,Criminal Minds,15.0,2020.0,15.0,2005.0,7.74,5209,36776.46666666667,2020,3287077,0.1584690592888454
16903,tt0458290,Star Wars: The Clone Wars,7.0,2020.0,7.0,2008.0,8.141666666666667,65350,48339.57142857143,2020,3287077,1.9880885053803121
17019,tt0460681,Supernatural,15.0,2020.0,15.0,2005.0,8.16,69419,80051.73333333334,2020,3287077,2.1118762961743824
18998,tt0862620,The Sarah Jane Adventures,5.0,2020.0,5.0,2007.0,7.6499999999999995,1174,2659.0,2020,3287077,0.03571562211654914
19955,tt0983983,Shaun the Sheep,6.0,2020.0,6.0,2007.0,7.5950000000000015,235,2013.1666666666667,2020,3287077,0.007149208856379087
20088,tt10009170,Blood of Zeus,1.0,2020.0,1.0,2020.0,8.15,4213,4213.0,2020,3287077,0.12816858260393657
20170,tt10048342,The Queen's Gambit,1.0,2020.0,1.0,2020.0,8.628571428571428,61185,61185.0,2020,3287077,1.8613801867129975
20184,tt10062292,Never Have I Ever,1.0,2020.0,3.0,2020.0,8.080000000000002,7984,6416.5,2020,3287077,0.2428905681248112
20185,tt10062292,Never Have I Ever,2.0,2020.5,3.0,2020.0,8.19,4849,6416.5,2020,3287077,0.14751707976417955
20196,tt10069398,Home for Christmas,2.0,2020.0,2.0,2019.0,7.616666666666667,944,1101.5,2020,3287077,0.028718524086901523
20234,tt10098620,Feel Good,1.0,2020.0,2.0,2020.0,7.633333333333333,1511,1120.0,2020,3287077,0.045967891838250216
20236,tt10101518,Curon,1.0,2020.0,1.0,2020.0,6.585714285714286,1032,1032.0,2020,3287077,0.031395674637375394
20291,tt10148174,The Walking Dead: World Beyond,1.0,2020.0,2.0,2020.0,5.76,11106,11106.0,2020,3287077,0.33786856833594103
20319,tt10166602,"Love, Victor",1.0,2020.0,3.0,2020.0,8.44,6778,5491.5,2020,3287077,0.20620143671718064
20320,tt10166602,"Love, Victor",2.0,2020.5,3.0,2020.0,8.599999999999998,4205,5491.5,2020,3287077,0.12792520528116622
20345,tt10183988,Julie and the Phantoms,1.0,2020.0,1.0,2020.0,8.9,3949,3949.0,2020,3287077,0.12013713095251495
20351,tt10193046,Utopia Falls,1.0,2020.0,1.0,2020.0,8.48,1087,1087.0,2020,3287077,0.033068893731421564
20439,tt10222764,The Vow,1.0,2020.0,2.0,2020.0,7.255555555555556,1711,1711.0,2020,3287077,0.05205232490750901
20444,tt10228230,Quiz,1.0,2020.0,1.0,2020.0,7.7,1281,1281.0,2020,3287077,0.0389707938086026
20455,tt10234362,Avenue 5,1.0,2020.0,2.0,2020.0,7.300000000000001,6301,6301.0,2020,3287077,0.1916900638469984
20458,tt10241238,Reality Z,1.0,2020.0,1.0,2020.0,6.4799999999999995,1083,1083.0,2020,3287077,0.03294720507003639
20500,tt10266874,Helstrom,1.0,2020.0,1.0,2020.0,7.340000000000001,3571,3571.0,2020,3287077,0.10863755245161583
20532,tt10293938,Outer Banks,1.0,2020.0,2.0,2020.0,8.1,9574,8420.0,2020,3287077,0.29126181102541865
20563,tt10312964,Katy Keene,1.0,2020.0,1.0,2020.0,7.446153846153846,1736,1736.0,2020,3287077,0.05281287904116636
20566,tt10313176,Nancy Drew,2.0,2020.0,3.0,2019.0,8.016666666666666,2939,4167.0,2020,3287077,0.08941074395275803
20569,tt10314462,Zoey's Extraordinary Playlist,1.0,2020.0,2.0,2020.0,8.533333333333333,9044,6837.5,2020,3287077,0.2751380633918828
20577,tt10323338,9-1-1: Lone Star,1.0,2020.0,3.0,2020.0,7.889999999999999,4943,4866.0,2020,3287077,0.15037676330673116
20578,tt10323338,9-1-1: Lone Star,2.0,2020.5,3.0,2020.0,8.178571428571429,4789,4866.0,2020,3287077,0.1456917498434019
20581,tt10327294,Outmatched,1.0,2020.0,1.0,2020.0,7.1,1095,1095.0,2020,3287077,0.03331227105419192
20584,tt10327412,Tommy,1.0,2020.0,1.0,2020.0,7.666666666666665,1645,1645.0,2020,3287077,0.05004446199465361
20587,tt10327830,For Life,1.0,2020.0,2.0,2020.0,8.03076923076923,2820,1911.0,2020,3287077,0.08579050627654905
20593,tt10329024,Bob Hearts Abishola,2.0,2020.0,3.0,2019.0,8.11111111111111,1279,1893.0,2020,3287077,0.03890994947791001
20597,tt10329042,All Rise,2.0,2020.0,3.0,2019.0,7.499999999999999,1531,2436.5,2020,3287077,0.0465763351451761
20659,tt10361016,Penny Dreadful: City of Angels,1.0,2020.0,1.0,2020.0,7.140000000000001,5037,5037.0,2020,3287077,0.1532364468492828
20692,tt10375568,Vis a Vis: El Oasis,1.0,2020.0,1.0,2020.0,7.312499999999999,1417,1417.0,2020,3287077,0.04310820829569858
20697,tt10380768,Love Life,1.0,2020.0,2.0,2020.0,7.35,3011,3011.0,2020,3287077,0.0916011398576912
20701,tt10383046,Veneno,1.0,2020.0,1.0,2020.0,8.725,1753,1753.0,2020,3287077,0.05333005585205336
20720,tt10394778,Vagrant Queen,1.0,2020.0,1.0,2020.0,7.209999999999999,1644,1644.0,2020,3287077,0.050014039829307314
20722,tt10394844,Soulmates,1.0,2020.0,2.0,2020.0,6.183333333333334,1860,1860.0,2020,3287077,0.05658522754410682
20741,tt10404698,Monsterland,1.0,2020.0,1.0,2020.0,5.9375,2811,2811.0,2020,3287077,0.0855167067884324
20803,tt10436228,Jurassic World: Camp Cretaceous,1.0,2020.0,3.0,2020.0,7.5125,2875,2709.3333333333335,2020,3287077,0.08746372537059521
20804,tt10436228,Jurassic World: Camp Cretaceous,2.0,2020.5,3.0,2020.0,7.699999999999999,2050,2709.3333333333335,2020,3287077,0.06236543895990267
20873,tt10473150,Grand Army,1.0,2020.0,1.0,2020.0,7.566666666666667,1071,1071.0,2020,3287077,0.03258213908588086
20894,tt10482370,The Third Day,1.0,2020.0,1.0,2020.0,7.133333333333334,3491,3491.0,2020,3287077,0.1062037792239123
20895,tt10482560,Kipo and the Age of Wonderbeasts,1.0,2020.0,3.0,2020.0,8.05,1624,1235.3333333333333,2020,3287077,0.04940559652238143
20896,tt10482560,Kipo and the Age of Wonderbeasts,2.0,2020.0,3.0,2020.0,8.35,1148,1235.3333333333333,2020,3287077,0.034924645817545494
20897,tt10482560,Kipo and the Age of Wonderbeasts,3.0,2020.0,3.0,2020.0,8.55,934,1235.3333333333333,2020,3287077,0.028414302433438583
21049,tt10577736,Tehran,1.0,2020.0,2.0,2020.0,7.45,3390,3390.0,2020,3287077,0.10313114052393661
21051,tt10580064,Most Dangerous Game,1.0,2020.0,2.0,2020.0,7.7333333333333325,2142,2142.0,2020,3287077,0.06516427817176172
21066,tt10584608,Teenage Bounty Hunters,1.0,2020.0,1.0,2020.0,8.370000000000001,7524,7524.0,2020,3287077,0.22889637206551597
21084,tt10590066,All Creatures Great and Small,1.0,2020.0,2.0,2020.0,8.22857142857143,2322,2322.0,2020,3287077,0.07064026793409464
21156,tt10650946,Ninjago,3.0,2020.3333333333333,4.0,2019.0,8.55,617,1240.3333333333333,2020,3287077,0.01877047601866339
21203,tt10680614,A Teacher,1.0,2020.0,1.0,2020.0,7.359999999999999,4555,4555.0,2020,3287077,0.1385729631523691
21255,tt10691888,All Elite Wrestling: Dynamite,2.0,2020.0,3.0,2019.0,7.408163265306122,1381,1716.0,2020,3287077,0.042013010343231995
21315,tt10732104,Power Book II: Ghost,1.0,2020.0,2.0,2020.0,7.580000000000001,2103,2103.0,2020,3287077,0.06397781372325625
21361,tt10767748,Tiny Pretty Things,1.0,2020.0,1.0,2020.0,6.94,1615,1615.0,2020,3287077,0.04913179703426479
21422,tt10795658,Alice in Borderland,1.0,2020.0,2.0,2020.0,7.674999999999999,6554,6554.0,2020,3287077,0.19938687167961078
21429,tt10801534,How to with John Wilson,1.0,2020.0,1.0,2020.0,8.6,1724,1724.0,2020,3287077,0.052447813057010836
21481,tt10846250,Roadkill,1.0,2020.0,1.0,2020.0,7.175,1082,1082.0,2020,3287077,0.03291678290469009
21484,tt10846464,I Hate Suzie,1.0,2020.0,2.0,2020.0,7.5125,1011,1011.0,2020,3287077,0.030756809165103222
21558,tt10883660,Antidisturbios,1.0,2020.0,1.0,2020.0,8.25,1049,1049.0,2020,3287077,0.03191285144826239
21601,tt1091909,Murdoch Mysteries,14.0,2020.0714285714287,15.0,2008.0,7.481818181818183,1382,3423.5714285714284,2020,3287077,0.04204343250857829
21608,tt10919486,Into the Night,1.0,2020.0,2.0,2020.0,7.45,5316,2716.5,2020,3287077,0.16172423098089883
21624,tt10927414,Tajkun,1.0,2020.0,1.0,2020.0,8.77,21176,21176.0,2020,3287077,0.6442197733731214
21645,tt10936342,Transplant,1.0,2020.0,2.0,2020.0,8.346153846153845,1699,1699.0,2020,3287077,0.051687258923353484
21668,tt1094229,Heartland,14.0,2020.0,15.0,2007.0,8.91,4260,2347.714285714286,2020,3287077,0.12959842437521238
21690,tt10952900,Juzni vetar,1.0,2020.0,1.0,2020.0,5.721428571428571,1403,1403.0,2020,3287077,0.042682297980850464
21707,tt10970552,The Haunting of Bly Manor,1.0,2020.0,1.0,2020.0,7.988888888888888,33664,33664.0,2020,3287077,1.0241317742176408
21714,tt10973800,Equinox,1.0,2020.0,1.0,2020.0,6.783333333333334,1414,1414.0,2020,3287077,0.043016941799659696
21727,tt10982034,Trying,1.0,2020.0,3.0,2020.0,7.725,1420,1145.0,2020,3287077,0.04319947479173746
21734,tt10986410,Ted Lasso,1.0,2020.0,3.0,2020.0,8.67,30400,22009.5,2020,3287077,0.9248338265273373
21735,tt10986410,Ted Lasso,2.0,2020.5,3.0,2020.0,8.528571428571428,13619,22009.5,2020,3287077,0.4143194698511778
21761,tt11007186,Klan,1.0,2020.0,1.0,2020.0,8.299999999999999,9183,9183.0,2020,3287077,0.2793667443750177
21762,tt11007190,Mocvara,1.0,2020.0,1.0,2020.0,9.05,11239,11239.0,2020,3287077,0.3419147163269981
21973,tt11147852,Dorohedoro,1.0,2020.0,1.0,2020.0,8.099999999999998,3043,3043.0,2020,3287077,0.0925746491487726
21978,tt11150912,Jamtara: Sabka Number Ayega,1.0,2020.0,2.0,2020.0,7.140000000000001,1009,1009.0,2020,3287077,0.030695964834410634
21993,tt11165358,Adventure Time: Distant Lands,1.0,2020.0,1.0,2020.0,8.9,2515,2515.0,2020,3287077,0.07651174584592937
22007,tt11170862,Cosmos: Possible Worlds,1.0,2020.0,1.0,2020.0,9.0,7564,7564.0,2020,3287077,0.23011325867936772
22033,tt11188556,All or Nothing: Tottenham Hotspur,1.0,2020.0,1.0,2020.0,8.055555555555554,2236,2236.0,2020,3287077,0.06802396171431335
22070,tt11204260,I May Destroy You,1.0,2020.0,1.0,2020.0,7.974999999999999,6442,6442.0,2020,3287077,0.19597958916082586
22115,tt11232670,Alef,1.0,2020.0,1.0,2020.0,7.987500000000001,1735,1735.0,2020,3287077,0.05278245687582007
22173,tt11266702,Almost Paradise,1.0,2020.0,1.0,2020.0,8.440000000000001,2280,2280.0,2020,3287077,0.06936253698955029
22238,tt11302324,James May: Our Man in Japan,1.0,2020.0,1.0,2020.0,8.333333333333334,1488,1488.0,2020,3287077,0.04526818203528545
22362,tt11382554,Canada's Drag Race,1.0,2020.0,2.0,2020.0,7.35,1438,1438.0,2020,3287077,0.043747073767970754
22393,tt11390530,"Sex, Explained",1.0,2020.0,1.0,2020.0,6.8199999999999985,1071,1071.0,2020,3287077,0.03258213908588086
22497,tt11475228,Killer Inside: The Mind of Aaron Hernandez,1.0,2020.0,1.0,2020.0,7.766666666666667,1536,1536.0,2020,3287077,0.04672844597190756
22518,tt11497922,Night on Earth,1.0,2020.0,1.0,2020.0,8.057142857142855,1504,1504.0,2020,3287077,0.045754936680826155
22647,tt11612120,Sweet Home,1.0,2020.0,1.0,2020.0,7.4799999999999995,3871,3871.0,2020,3287077,0.11776420205550403
22675,tt11639414,The Midnight Gospel,1.0,2020.0,1.0,2020.0,8.424999999999999,8020,8020.0,2020,3287077,0.2439857660772778
22681,tt11645760,Digimon Adventure,1.0,2020.0,1.0,2020.0,8.1,2190,2190.0,2020,3287077,0.06662454210838384
22694,tt11656892,Des,1.0,2020.0,1.0,2020.0,8.133333333333333,1794,1794.0,2020,3287077,0.054577364631251415
22737,tt11680468,Great Pretender,1.0,2020.0,1.0,2020.0,8.265217391304347,2791,2791.0,2020,3287077,0.08490826348150651
22747,tt11691684,The Flower of Evil,1.0,2020.0,1.0,2020.0,9.064705882352944,1930,1930.0,2020,3287077,0.058714779118347396
22774,tt11704040,Love Is Blind,1.0,2020.0,3.0,2020.0,6.2727272727272725,1702,1702.0,2020,3287077,0.05177852541939237
22900,tt11794642,Big Sky,1.0,2020.0,2.0,2020.0,7.55625,7454,7454.0,2020,3287077,0.2267668204912754
22955,tt11822998,The Trials of Gabriel Fernandez,1.0,2020.0,1.0,2020.0,8.283333333333333,1790,1790.0,2020,3287077,0.05445567596986624
22979,tt11839500,B Positive,1.0,2020.0,2.0,2020.0,7.577777777777779,1608,1608.0,2020,3287077,0.04891884187684073
23000,tt11854694,Special OPS,1.0,2020.0,1.0,2020.0,8.3375,2373,2373.0,2020,3287077,0.07219179836675563
23056,tt1190634,The Boys,2.0,2020.0,3.0,2019.0,8.6875,67114,69727.5,2020,3287077,2.0417532050511746
23098,tt11912196,Asur: Welcome to Your Dark Side,1.0,2020.0,1.0,2020.0,8.55,4587,4587.0,2020,3287077,0.13954647244345053
23120,tt11937662,Control Z,1.0,2020.0,2.0,2020.0,7.85,2066,1303.5,2020,3287077,0.06285219360544338
23158,tt11958648,History 101,1.0,2020.0,1.0,2020.0,6.95,2838,2838.0,2020,3287077,0.08633810525278234
23175,tt11963042,Trial by Media,1.0,2020.0,1.0,2020.0,7.433333333333334,1352,1352.0,2020,3287077,0.04113076754818947
23247,tt12004280,Too Hot to Handle,2.0,2020.5,3.0,2020.0,5.609999999999999,1077,1077.0,2020,3287077,0.03276467207795863
23248,tt12004706,Panchayat,1.0,2020.0,1.0,2020.0,8.5125,4157,4157.0,2020,3287077,0.1264649413445441
23268,tt12027034,Middleditch & Schwartz,1.0,2020.0,1.0,2020.0,8.766666666666666,1256,1256.0,2020,3287077,0.038210239674945246
23291,tt12057106,Tower of God,1.0,2020.0,1.0,2020.0,8.246153846153845,3470,3470.0,2020,3287077,0.10556491375164014
23411,tt12174592,Unprofessionalism,1.0,2020.0,2.0,2020.0,6.8909090909090915,1103,1103.0,2020,3287077,0.03355564837696227
23459,tt12204810,The End,1.0,2020.0,1.0,2020.0,8.366666666666667,2818,2818.0,2020,3287077,0.08572966194585646
23485,tt12222224,The Choice,1.0,2020.0,1.0,2020.0,8.856666666666664,1019,1019.0,2020,3287077,0.031000186487873574
23492,tt12227418,The God of High School,1.0,2020.0,1.0,2020.0,8.230769230769232,4201,4201.0,2020,3287077,0.12780351661978104
23621,tt12312250,Jeffrey Epstein: Filthy Rich,1.0,2020.0,1.0,2020.0,7.475,2936,2936.0,2020,3287077,0.08931947745671914
23623,tt12313046,Alan Bennett's Talking Heads,1.0,2020.0,1.0,2020.0,8.016666666666667,1067,1067.0,2020,3287077,0.03246045042449568
23626,tt12313914,Ju-on: Origins,1.0,2020.0,1.0,2020.0,6.733333333333333,1823,1823.0,2020,3287077,0.05545960742629394
23642,tt12331342,Akudama Drive,1.0,2020.0,1.0,2020.0,8.500000000000002,1182,1182.0,2020,3287077,0.035958999439319496
23647,tt12336548,The Hollywood Moment at Home Edition 2020-,1.0,2020.0,2.0,2020.0,9.654166666666667,2568,1333.5,2020,3287077,0.07812412060928296
23652,tt12343534,Jujutsu Kaisen,1.0,2020.0,1.0,2020.0,8.820833333333331,49368,49368.0,2020,3287077,1.5018814588158416
23687,tt12369754,Staged,1.0,2020.0,2.0,2020.0,8.5,1569,1411.0,2020,3287077,0.04773237742833526
23717,tt12392504,Scam 1992: The Harshad Mehta Story,1.0,2020.0,1.0,2020.0,9.29,17534,17534.0,2020,3287077,0.5334222471819188
23732,tt12405230,Breathe: Into the Shadows,1.0,2020.0,1.0,2020.0,7.925,2708,2708.0,2020,3287077,0.08238322375776412
23738,tt12409154,We Are the Champions,1.0,2020.0,1.0,2020.0,6.75,1006,1006.0,2020,3287077,0.03060469833837175
23742,tt12411074,Paranormal,1.0,2020.0,1.0,2020.0,8.700000000000001,42031,42031.0,2020,3287077,1.2786740316700826
23795,tt12448030,Aarya,1.0,2020.0,1.0,2020.0,7.577777777777778,1130,1130.0,2020,3287077,0.03437704684131221
23798,tt12453442,Bay Yanlis,1.0,2020.0,1.0,2020.0,8.921428571428573,2845,2845.0,2020,3287077,0.0865510604102064
23906,tt12540080,Dark Desire,1.0,2020.0,2.0,2020.0,7.0888888888888895,2073,2073.0,2020,3287077,0.06306514876286744
23926,tt12562262,Emanet,1.0,2020.0,1.0,2020.0,9.642763157894736,1772,1772.0,2020,3287077,0.053908076993632946
23935,tt12574336,Homemade,1.0,2020.0,1.0,2020.0,5.994117647058823,2396,2396.0,2020,3287077,0.0728915081697204
23951,tt12585152,Down to Earth with Zac Efron,1.0,2020.0,2.0,2020.0,8.0,1906,1906.0,2020,3287077,0.05798464715003634
24013,tt12632132,Uyanis: Büyük Selcuklu,1.0,2020.0,1.0,2020.0,8.961764705882352,2132,2132.0,2020,3287077,0.06486005651829878
24064,tt12673630,The New York Times Presents,1.0,2020.0,1.0,2020.0,7.328571428571428,6540,6540.0,2020,3287077,0.19896096136476268
24170,tt12759400,High Score,1.0,2020.0,1.0,2020.0,7.3500000000000005,2877,2877.0,2020,3287077,0.0875245697012878
24262,tt12824922,Long Way Up,1.0,2020.0,1.0,2020.0,8.154545454545454,1641,1641.0,2020,3287077,0.04992277333326843
24370,tt12920838,The Frog,1.0,2020.0,1.0,2020.0,7.986666666666666,31396,31396.0,2020,3287077,0.955134303212246
24382,tt12930534,Challenger: The Final Flight,1.0,2020.0,1.0,2020.0,7.9,1217,1217.0,2020,3287077,0.037023775226439785
24526,tt13044528,La Révolution,1.0,2020.0,1.0,2020.0,7.3374999999999995,1489,1489.0,2020,3287077,0.04529860420063175
24608,tt13089270,The Wonderful World of Mickey Mouse,1.0,2020.0,1.0,2020.0,8.569999999999999,1147,1147.0,2020,3287077,0.034894223652199206
24652,tt1312171,The Umbrella Academy,2.0,2020.0,3.0,2019.0,8.499999999999998,32381,37727.5,2020,3287077,0.9851001360783456
24935,tt13316746,Aunty Donna's Big Ol' House of Fun,1.0,2020.0,1.0,2020.0,8.033333333333333,1485,1485.0,2020,3287077,0.04517691553924657
25156,tt13492374,The Ripper,1.0,2020.0,1.0,2020.0,7.3,1361,1361.0,2020,3287077,0.041404567036306114
25217,tt1353056,RuPaul's Drag Race,13.0,2020.076923076923,14.0,2009.0,6.616666666666665,6640,3407.0,2020,3287077,0.20200317789939207
25324,tt13582638,Taqdeer,1.0,2020.0,1.0,2020.0,8.899999999999999,1095,1095.0,2020,3287077,0.03331227105419192
25523,tt1378167,NCIS: Los Angeles,12.0,2020.0,13.0,2009.0,7.672222222222222,2850,6531.666666666667,2020,3287077,0.08670317123693787
25969,tt14182842,Martha's Vineyard Mysteries,1.0,2020.0,1.0,2020.0,6.866666666666667,1780,1780.0,2020,3287077,0.054151454316403294
26266,tt1442437,Modern Family,11.0,2020.0,11.0,2009.0,7.449999999999999,17323,35922.36363636364,2020,3287077,0.5270031702938507
26784,tt1492179,Strike Back,8.0,2020.0,8.0,2010.0,7.7700000000000005,1655,3497.125,2020,3287077,0.05034868364811655
27039,tt1520211,The Walking Dead,10.0,2020.8,11.0,2010.0,7.50909090909091,125237,156025.2,2020,3287077,3.80998072147382
27563,tt1586680,Shameless,10.0,2020.0,11.0,2011.0,7.550000000000002,9795,17942.090909090908,2020,3287077,0.2979851095669496
27584,tt1587678,Happy Endings,3.0,2020.0,3.0,2011.0,7.578260869565219,4423,4584.666666666667,2020,3287077,0.1345572373266583
27670,tt1595859,Blue Bloods,11.0,2020.0,12.0,2010.0,8.0,3029,6385.636363636364,2020,3287077,0.09214873883392449
27729,tt1600194,Hawaii Five-0,10.0,2020.0,10.0,2010.0,7.913636363636365,6821,10860.1,2020,3287077,0.2075095898270713
27921,tt1628033,Top Gear,29.0,2020.344827586207,30.0,2002.0,5.68,630,2240.0689655172414,2020,3287077,0.01916596416816521
28026,tt1643266,Ancient Aliens,16.0,2020.25,17.0,2009.0,7.720000000000001,427,1139.764705882353,2020,3287077,0.012990264602867533
28295,tt1693592,Vera,10.0,2020.0,11.0,2011.0,7.8500000000000005,1117,1618.5454545454545,2020,3287077,0.03398155869181038
28800,tt1751105,My Little Pony: Friendship Is Magic,9.0,2020.0,9.0,2010.0,8.084615384615388,8360,11933.333333333334,2020,3287077,0.2543293022950177
28830,tt1758589,Dash & Lily,1.0,2020.0,1.0,2020.0,7.887499999999999,2216,2216.0,2020,3287077,0.06741551840738748
29062,tt1796960,Homeland,8.0,2020.0,8.0,2011.0,8.616666666666665,23018,31706.375,2020,3287077,0.700257401940995
